Transaction_date,Quantity,Subtotal,Taxes,DiscountPrice,TotalAmount,Payment_Method,Products_ProductID,CustomerCart_CustomerID,Cashier_CashierID
2014-06-13,7,14.45,0.90,0.00,15.35,Debitcard,OFF-AR-10002335,Claire,2
2014-06-13,3,126.62,7.12,12.66,133.75,Debitcard,OFF-PA-10003641,Eric,2
2014-06-13,2,127.97,6.40,25.59,134.37,"Credit card",TEC-AC-10000303,Joel,2
2014-06-13,1,7.99,0.50,0.00,8.49,"Credit card",TEC-PH-10000376,Gene,2
2014-06-14,3,1756.66,93.32,263.50,1849.98,netbanking,FUR-CH-10002758,Darren,3
2014-06-14,7,146.58,8.25,14.66,154.83,netbanking,FUR-FU-10001487,Paul,1
2014-06-14,9,1279.64,55.98,383.89,1335.62,netbanking,FUR-TA-10001539,Claire,1
2014-06-14,5,114.90,6.46,11.49,121.36,netbanking,OFF-AP-10002892,Karen,1
2014-06-14,4,14.56,0.91,0.00,15.47,netbanking,OFF-AR-10002833,Brendan,1
2014-06-14,3,6.94,0.43,0.00,7.37,netbanking,OFF-BI-10003910,Emily,1
2014-06-14,4,1139.28,60.52,170.89,1199.80,netbanking,TEC-PH-10002033,Erin,1
2014-06-14,6,1814.30,96.38,272.15,1910.69,netbanking,TEC-PH-10002275,Andrew,1
2014-06-16,2,36.96,2.08,3.70,39.04,COD,OFF-AR-10003752,Tracy,1
2014-06-16,2,5.89,0.37,0.00,6.26,COD,OFF-SU-10001225,Emily,1
2014-06-17,3,43.56,2.45,4.36,46.01,"Credit card",OFF-AR-10003631,Ken,1
2014-06-20,3,638.82,33.94,95.82,672.76,EMI,FUR-BO-10000711,Patrick,3
2014-06-21,4,1595.89,84.78,239.38,1680.67,Debitcard,FUR-CH-10003379,Harold,1
2014-06-21,2,199.84,9.99,39.97,209.83,Debitcard,FUR-TA-10001520,Andrew,1
2014-06-21,4,35.00,2.19,0.00,37.19,netbanking,OFF-AR-10003772,Darren,2
2014-06-21,7,14.78,0.92,0.00,15.71,EMI,OFF-BI-10001116,Zuschuss,1
2014-06-21,3,25.70,1.61,0.00,27.31,Debitcard,OFF-BI-10002706,Steve,1
2014-06-21,3,29.66,1.85,0.00,31.52,netbanking,OFF-BI-10002852,Odella,2
2014-06-21,2,50.33,2.83,5.03,53.16,EMI,OFF-BI-10002931,Ken,1
2014-06-21,5,82.80,4.66,8.28,87.46,netbanking,OFF-EN-10003286,Pete,2
2014-06-21,3,1457.82,77.45,218.67,1535.27,COD,TEC-PH-10001578,Emily,1
2014-06-22,8,453.49,22.67,90.70,476.16,EMI,FUR-CH-10000225,Sandra,3
2014-06-23,1,104.01,4.55,31.20,108.56,netbanking,FUR-FU-10004071,Steve,2
2014-06-23,3,73.68,4.14,7.37,77.82,netbanking,OFF-ST-10002444,Andrew,2
2014-06-23,1,284.82,15.13,42.72,299.95,netbanking,TEC-PH-10002033,Odella,2
2014-06-24,4,511.06,22.36,153.32,533.41,"Credit card",FUR-BO-10001608,Ken,2
2014-06-24,3,23.88,1.49,0.00,25.37,"Credit card",OFF-AP-10001303,Steve,2
2014-06-24,5,34.24,2.14,0.00,36.38,EMI,OFF-AR-10003056,Sean,3
2014-06-24,4,6.78,0.42,0.00,7.21,"Credit card",OFF-BI-10000756,Patrick,2
2014-06-24,2,23.30,1.31,2.33,24.61,"Credit card",OFF-PA-10000587,Darrin,2
2014-06-24,3,15.55,0.97,0.00,16.52,"Credit card",OFF-PA-10001166,Zuschuss,2
2014-06-24,3,58.95,3.32,5.90,62.27,"Credit card",OFF-PA-10003883,Ted,2
2014-06-24,3,1505.43,79.98,225.81,1585.41,EMI,OFF-ST-10001097,Karen,3
2014-06-24,3,388.66,17.00,116.60,405.66,EMI,OFF-ST-10001469,Ted,3
2014-06-24,7,509.49,25.47,101.90,534.96,"Credit card",OFF-ST-10004123,Patrick,2
2014-06-24,2,837.60,44.50,125.64,882.10,"Credit card",TEC-MA-10001972,Alejandro,2
2014-06-24,2,403.17,21.42,60.48,424.59,"Credit card",TEC-PH-10000369,Gene,2
2014-06-24,3,1483.13,78.79,222.47,1561.92,"Credit card",TEC-PH-10003963,Darrin,2
2014-06-25,1,3.98,0.25,0.00,4.23,EMI,FUR-FU-10000550,Andrew,2
2014-06-25,2,88.83,5.00,8.88,93.83,EMI,OFF-AP-10003860,Eric,2
2014-06-25,2,3.01,0.19,0.00,3.20,COD,OFF-AR-10001919,Erin,1
2014-06-25,2,9.01,0.56,0.00,9.57,EMI,OFF-BI-10000069,Alejandro,2
2014-06-25,4,62.24,3.50,6.22,65.74,EMI,OFF-EN-10001539,Ken,2
2014-06-25,4,119.96,6.75,12.00,126.71,EMI,TEC-AC-10003628,Harold,2
2014-06-25,6,983.76,43.04,295.13,1026.80,COD,TEC-AC-10004114,Erin,3
2014-06-25,3,620.97,32.99,93.15,653.96,EMI,TEC-MA-10004521,Patrick,2
2014-06-25,7,1058.34,46.30,317.50,1104.65,COD,TEC-PH-10004539,Harold,1
2014-06-26,9,75.06,4.69,0.00,79.75,netbanking,OFF-AR-10002766,Kunst,1
2014-06-26,1,3.10,0.19,0.00,3.30,netbanking,OFF-SU-10002522,Sandra,1
2014-06-27,5,853.93,37.36,256.18,891.29,Debitcard,FUR-CH-10000454,Matt,1
2014-06-27,3,194.35,9.72,38.87,204.07,Debitcard,FUR-CH-10004698,Linda,1
2014-06-27,1,9.33,0.58,0.00,9.91,COD,OFF-AR-10000475,Erin,1
2014-06-27,11,179.08,10.07,17.91,189.15,COD,OFF-AR-10003478,Sean,1
2014-06-27,5,329.95,16.50,65.99,346.45,COD,TEC-PH-10002115,Karen,1
2014-06-27,3,137.97,7.76,13.80,145.73,Debitcard,TEC-PH-10004093,Erin,1
2014-06-28,5,335.88,16.79,67.18,352.67,EMI,FUR-TA-10004147,Zuschuss,2
2014-06-28,3,172.75,8.64,34.55,181.39,Debitcard,TEC-AC-10000158,Alejandro,2
2014-07-01,1,85.98,4.30,17.20,90.28,netbanking,FUR-TA-10001039,Matt,1
2014-07-01,5,489.92,24.50,97.98,514.42,netbanking,OFF-ST-10004337,Eric,1
2014-07-01,4,358.34,17.92,71.67,376.25,netbanking,TEC-AC-10000109,Erin,1
2014-07-02,5,1403.96,74.59,210.59,1478.55,EMI,FUR-CH-10001394,Sean,3
2014-07-02,4,6.56,0.41,0.00,6.97,COD,OFF-AR-10004582,Linda,1
2014-07-02,3,4.22,0.26,0.00,4.49,EMI,OFF-BI-10003094,Patrick,3
2014-07-02,3,62.17,3.50,6.22,65.67,EMI,OFF-BI-10004230,Darren,3
2014-07-02,8,51.84,3.24,0.00,55.08,EMI,OFF-PA-10000304,Eric,3
2014-07-02,4,335.52,16.78,67.10,352.30,EMI,OFF-PA-10003395,Andrew,3
2014-07-03,5,51.84,2.92,5.18,54.76,COD,OFF-AR-10001374,Linda,2
2014-07-04,6,42.62,2.66,0.00,45.29,Debitcard,OFF-FA-10002815,Darren,3
2014-07-04,1,6.08,0.38,0.00,6.46,COD,OFF-FA-10003495,Erin,1
2014-07-04,5,64.80,3.65,6.48,68.45,Debitcard,OFF-PA-10002005,Ted,3
2014-07-05,6,10.37,0.65,0.00,11.02,"Credit card",OFF-BI-10000546,Lena,3
2014-07-05,7,167.38,9.42,16.74,176.80,Debitcard,OFF-BI-10002867,Steve,3
2014-07-05,11,562.85,28.14,112.57,590.99,netbanking,OFF-ST-10000563,Andrew,2
2014-07-05,3,275.97,13.80,55.19,289.77,netbanking,OFF-ST-10001522,Darrin,2
2014-07-05,2,863.88,45.89,129.58,909.77,"Credit card",TEC-PH-10004586,Tracy,3
2014-07-06,1,5.58,0.35,0.00,5.93,COD,OFF-AR-10000716,Claire,2
2014-07-06,3,6.60,0.41,0.00,7.01,EMI,OFF-AR-10001026,Brendan,3
2014-07-06,7,98.28,5.53,9.83,103.81,Debitcard,OFF-AR-10003405,Gene,3
2014-07-06,5,19.92,1.25,0.00,21.17,COD,OFF-BI-10003355,Gene,1
2014-07-06,1,2.69,0.17,0.00,2.86,EMI,OFF-BI-10004528,Emily,3
2014-07-06,2,59.18,3.33,5.92,62.51,COD,TEC-PH-10002923,Andrew,2
2014-07-08,2,29.24,1.64,2.92,30.88,"Credit card",OFF-LA-10001934,Sean,1
2014-07-08,3,19.44,1.22,0.00,20.66,"Credit card",OFF-PA-10000304,Paul,1
2014-07-08,3,479.97,21.00,143.99,500.97,"Credit card",TEC-AC-10003911,Joel,1
2014-07-08,1,559.99,29.75,84.00,589.74,EMI,TEC-CO-10001046,Karen,1
2014-07-10,1,63.88,3.19,12.78,67.08,"Credit card",FUR-CH-10002647,Patrick,2
2014-07-11,2,196.78,9.84,39.36,206.62,Cash,FUR-CH-10002880,Ruben,3
2014-07-11,2,69.01,3.88,6.90,72.89,Cash,FUR-FU-10003039,Darren,3
2014-07-11,6,90.48,5.09,9.05,95.57,Cash,OFF-BI-10001670,Lena,1
2014-07-12,3,10.92,0.68,0.00,11.60,Debitcard,OFF-AR-10002833,Tracy,2
2014-07-15,3,1196.92,63.59,179.54,1260.50,COD,FUR-CH-10003379,Andrew,3
2014-07-15,9,99.29,5.58,9.93,104.87,COD,FUR-FU-10000629,Paul,3
2014-07-15,5,23.04,1.44,0.00,24.48,COD,OFF-LA-10001175,Ken,3
2014-07-15,5,141.76,7.97,14.18,149.73,COD,OFF-PA-10000474,Matt,3
2014-07-15,3,28.70,1.79,0.00,30.50,Cash,OFF-PA-10002245,Erin,1
2014-07-15,2,20.74,1.17,2.07,21.90,Cash,OFF-PA-10003072,Emily,1
2014-07-15,3,118.78,6.68,11.88,125.46,COD,TEC-PH-10003885,Kunst,3
2014-07-16,9,499.50,24.98,99.90,524.48,"Credit card",OFF-ST-10000107,Steve,3
2014-07-16,8,319.92,18.00,31.99,337.92,"Credit card",TEC-PH-10000439,Tracy,3
2014-07-17,3,307.31,13.44,92.19,320.76,COD,FUR-TA-10002855,Karen,1
2014-07-17,3,1571.29,83.47,235.69,1654.77,netbanking,FUR-TA-10004575,Sean,2
2014-07-17,2,3.86,0.24,0.00,4.10,netbanking,OFF-BI-10003314,Zuschuss,2
2014-07-18,4,277.06,13.85,55.41,290.91,netbanking,FUR-CH-10001797,Karen,1
2014-07-18,4,226.74,11.34,45.35,238.08,Debitcard,FUR-CH-10002372,Sandra,3
2014-07-18,4,5.63,0.35,0.00,5.98,netbanking,OFF-BI-10003094,Alejandro,1
2014-07-19,3,13.08,0.82,0.00,13.90,"Credit card",OFF-FA-10000304,Steve,2
2014-07-19,3,2.97,0.19,0.00,3.16,"Credit card",TEC-AC-10003709,Darrin,2
2014-07-20,3,18.24,1.14,0.00,19.38,netbanking,OFF-BI-10000977,Paul,1
2014-07-20,7,29.93,1.87,0.00,31.80,EMI,OFF-BI-10001098,Sean,1
2014-07-20,1,25.98,1.46,2.60,27.45,netbanking,OFF-ST-10002583,Henry,1
2014-07-20,4,76.54,4.31,7.65,80.85,EMI,TEC-PH-10001552,Darren,1
2014-07-21,5,69.90,3.93,6.99,73.83,"Credit card",OFF-ST-10000760,Paul,1
2014-07-24,2,1962.74,104.27,294.41,2067.01,Cash,FUR-CH-10002024,Pete,2
2014-07-24,5,33.48,2.09,0.00,35.57,Cash,FUR-FU-10003724,Janet,2
2014-07-24,1,70.56,3.53,14.11,74.09,EMI,FUR-TA-10004152,Paul,1
2014-07-24,1,2.29,0.14,0.00,2.43,EMI,OFF-BI-10002160,Joel,1
2014-07-24,2,18.79,1.17,0.00,19.97,EMI,OFF-BI-10003694,Janet,1
2014-07-24,3,342.86,15.00,102.86,357.86,Cash,OFF-ST-10003306,Karen,2
2014-07-24,2,719.96,38.25,107.99,758.21,EMI,TEC-PH-10000895,Ken,1
2014-07-25,2,1402.74,74.52,210.41,1477.26,netbanking,FUR-CH-10001215,Lena,2
2014-07-25,1,272.85,14.50,40.93,287.34,netbanking,FUR-TA-10004175,Harold,2
2014-07-25,5,79.36,4.46,7.94,83.82,netbanking,OFF-AR-10002067,Andrew,2
2014-07-27,8,93.50,5.26,9.35,98.76,Cash,FUR-FU-10004351,Andrew,2
2014-07-27,1,9.24,0.58,0.00,9.82,netbanking,OFF-AR-10000658,Claire,3
2014-07-27,2,9.54,0.60,0.00,10.13,Debitcard,OFF-AR-10002053,Ruben,2
2014-07-27,5,16.32,1.02,0.00,17.34,netbanking,OFF-BI-10001982,Alejandro,3
2014-07-27,1,4.06,0.25,0.00,4.32,"Credit card",OFF-PA-10002195,Eric,3
2014-07-27,4,62.32,3.51,6.23,65.83,Cash,OFF-ST-10001228,Zuschuss,2
2014-07-27,5,19650.36,1166.74,982.52,20817.10,Cash,OFF-SU-10000151,Sandra,2
2014-07-27,4,12.42,0.78,0.00,13.19,"Credit card",OFF-SU-10002522,Paul,3
2014-07-27,10,479.04,26.95,47.90,505.99,netbanking,TEC-AC-10002076,Lena,3
2014-07-27,2,255.97,11.20,76.79,267.17,Debitcard,TEC-AC-10002567,Tracy,2
2014-07-27,8,1279.92,56.00,383.98,1335.92,netbanking,TEC-AC-10003911,Brendan,3
2014-07-29,2,476.00,25.29,71.40,501.29,Debitcard,TEC-AC-10002842,Alejandro,3
2014-07-30,3,247.10,12.36,49.42,259.46,EMI,OFF-ST-10004804,Brendan,3
2014-08-02,3,1348.70,71.65,202.31,1420.35,COD,FUR-CH-10003312,Karen,2
2014-08-02,9,134.01,7.54,13.40,141.55,COD,FUR-FU-10004018,Kunst,2
2014-08-02,11,263.12,14.80,26.31,277.92,netbanking,OFF-PA-10002709,Brendan,1
2014-08-02,3,512.91,22.44,153.87,535.35,COD,TEC-AC-10004814,Lena,2
2014-08-02,2,1139.98,60.56,171.00,1200.54,COD,TEC-PH-10001363,Ted,2
2014-08-03,3,7.41,0.46,0.00,7.87,EMI,OFF-BI-10004506,Brosina,1
2014-08-05,8,1367.84,59.84,410.35,1427.68,EMI,FUR-BO-10002916,Eric,1
2014-08-05,4,44.13,2.48,4.41,46.61,netbanking,FUR-FU-10000629,Tracy,3
2014-08-05,2,437.50,23.24,65.63,460.74,Cash,FUR-TA-10004289,Sandra,3
2014-08-05,1,62.92,3.15,12.58,66.07,netbanking,OFF-AP-10001005,Alejandro,3
2014-08-05,1,2.60,0.16,0.00,2.76,Cash,OFF-AP-10003622,Lena,3
2014-08-05,3,21.93,1.37,0.00,23.30,netbanking,OFF-LA-10000240,Irene,3
2014-08-05,3,232.56,11.63,46.51,244.19,Debitcard,OFF-PA-10001289,Karen,2
2014-08-05,2,34.08,1.92,3.41,36.00,netbanking,OFF-PA-10002377,Emily,3
2014-08-06,2,11.36,0.71,0.00,12.07,Cash,OFF-FA-10000992,Kunst,3
2014-08-08,2,39.96,2.25,4.00,42.21,COD,OFF-PA-10001019,Janet,1
2014-08-08,2,21.36,1.20,2.14,22.56,COD,OFF-ST-10003221,Emily,1
2014-08-08,10,204.60,11.51,20.46,216.11,COD,OFF-SU-10002537,Brendan,1
2014-08-09,7,425.18,21.26,85.04,446.44,EMI,FUR-CH-10003817,Harold,1
2014-08-09,3,2615.40,138.94,392.31,2754.34,"Credit card",OFF-AP-10003590,Eric,2
2014-08-09,5,39.36,2.46,0.00,41.82,"Credit card",OFF-AR-10000896,Darrin,2
2014-08-09,1,9.89,0.62,0.00,10.51,"Credit card",OFF-BI-10002852,Sandra,2
2014-08-09,3,33.50,1.88,3.35,35.39,EMI,OFF-PA-10000659,Janet,1
2014-08-09,8,716.54,35.83,143.31,752.37,"Credit card",OFF-PA-10000806,Darren,2
2014-08-09,2,221.92,9.71,66.58,231.63,EMI,OFF-PA-10001144,Emily,1
2014-08-09,5,127.12,7.15,12.71,134.27,"Credit card",OFF-ST-10002289,Pete,2
2014-08-09,5,299.97,15.00,59.99,314.97,"Credit card",TEC-PH-10002310,Kunst,2
2014-08-11,11,677.25,33.86,135.45,711.11,EMI,OFF-ST-10000532,Patrick,3
2014-08-11,3,125.82,7.08,12.58,132.90,COD,TEC-AC-10000023,Andrew,1
2014-08-12,6,64.66,3.64,6.47,68.29,Cash,FUR-FU-10002088,Tracy,2
2014-08-12,3,297.84,14.89,59.57,312.73,Cash,OFF-AP-10002495,Darrin,2
2014-08-12,3,38.34,2.16,3.83,40.50,Cash,OFF-EN-10002500,Gene,2
2014-08-12,1,439.99,23.37,66.00,463.37,Cash,TEC-CO-10001571,Darrin,2
2014-08-12,2,599.96,31.87,89.99,631.83,Cash,TEC-PH-10001128,Gene,2
2014-08-13,7,3863.90,205.27,579.58,4069.16,Cash,OFF-BI-10004600,Tracy,1
2014-08-13,2,438.34,23.29,65.75,461.62,EMI,TEC-PH-10000038,Matt,1
2014-08-13,4,988.75,52.53,148.31,1041.28,EMI,TEC-PH-10001530,Odella,1
2014-08-14,4,121.38,6.83,12.14,128.20,COD,FUR-FU-10001602,Tracy,1
2014-08-14,3,287.93,14.40,57.59,302.32,COD,TEC-AC-10001767,Linda,1
2014-08-15,8,262.21,14.75,26.22,276.96,Debitcard,FUR-FU-10001979,Andrew,3
2014-08-15,1,12.35,0.69,1.24,13.04,Debitcard,FUR-FU-10003691,Joel,3
2014-08-15,2,30.45,1.71,3.04,32.16,Debitcard,OFF-AP-10004708,Tracy,3
2014-08-15,1,32.78,1.84,3.28,34.62,Debitcard,OFF-AR-10003903,Karen,3
2014-08-15,2,36.74,2.07,3.67,38.80,Debitcard,OFF-FA-10004854,Henry,3
2014-08-15,3,3599.93,213.75,180.00,3813.67,Debitcard,TEC-CO-10004115,Ruben,3
2014-08-15,5,891.92,39.02,267.58,930.94,Debitcard,TEC-PH-10002398,Brendan,3
2014-08-16,8,16.70,1.04,0.00,17.75,Cash,OFF-LA-10000262,Brosina,2
2014-08-16,3,31.10,1.75,3.11,32.85,EMI,OFF-PA-10001937,Harold,3
2014-08-16,1,375.34,19.94,56.30,395.28,COD,OFF-ST-10004459,Darrin,2
2014-08-16,2,356.77,15.61,107.03,372.38,EMI,TEC-PH-10002398,Ted,3
2014-08-18,8,92.88,5.22,9.29,98.10,Debitcard,OFF-BI-10003638,Patrick,3
2014-08-20,6,853.09,37.32,255.93,890.41,Debitcard,FUR-TA-10001539,Patrick,3
2014-08-21,4,43.10,2.42,4.31,45.53,COD,OFF-BI-10000829,Eric,2
2014-08-21,4,230.33,11.52,46.07,241.84,EMI,OFF-BI-10001718,Gene,2
2014-08-21,7,12.67,0.79,0.00,13.46,COD,OFF-FA-10002676,Henry,2
2014-08-21,5,274.08,13.70,54.82,287.78,COD,OFF-PA-10000595,Eric,2
2014-08-21,2,18.37,1.15,0.00,19.52,EMI,OFF-SU-10004768,Karen,2
2014-08-21,4,339.96,17.00,67.99,356.96,COD,TEC-AC-10000844,Linda,2
2014-08-23,3,46.66,2.62,4.67,49.28,Debitcard,OFF-PA-10001639,Lena,1
2014-08-23,4,62.21,3.50,6.22,65.71,Cash,OFF-PA-10003936,Eric,2
2014-08-23,4,91.84,5.17,9.18,97.01,Cash,OFF-PA-10004530,Emily,2
2014-08-24,2,13.40,0.84,0.00,14.24,COD,OFF-AR-10004930,Karen,3
2014-08-24,2,4.14,0.26,0.00,4.40,EMI,OFF-BI-10002799,Matt,3
2014-08-25,1,3.91,0.24,0.00,4.16,EMI,OFF-AR-10002804,Alejandro,3
2014-08-26,9,1916.46,101.81,287.47,2018.27,EMI,FUR-BO-10000711,Darrin,2
2014-08-26,2,10.62,0.66,0.00,11.29,EMI,FUR-FU-10004586,Ken,2
2014-08-26,3,6.34,0.40,0.00,6.73,EMI,OFF-BI-10001116,Brendan,2
2014-08-27,6,130.46,7.34,13.05,137.80,Debitcard,OFF-EN-10002504,Darren,3
2014-08-27,2,9.44,0.59,0.00,10.03,Debitcard,OFF-EN-10002600,Kunst,3
2014-08-27,14,150.36,8.46,15.04,158.82,Debitcard,OFF-FA-10000621,Brendan,3
2014-08-27,3,47.95,2.70,4.80,50.65,Debitcard,OFF-PA-10004965,Karen,3
2014-08-29,4,46.59,2.62,4.66,49.21,COD,FUR-FU-10002456,Brendan,3
2014-08-29,3,1443.53,76.69,216.53,1520.22,COD,FUR-TA-10003569,Andrew,3
2014-08-29,2,10.69,0.67,0.00,11.36,netbanking,OFF-PA-10003001,Odella,1
2014-08-29,2,219.84,9.62,65.95,229.46,netbanking,OFF-PA-10004475,Paul,1
2014-08-29,5,1159.90,61.62,173.99,1221.52,COD,TEC-PH-10000455,Ted,3
2014-08-30,8,282.88,15.91,28.29,298.79,Debitcard,TEC-AC-10002323,Claire,1
2014-09-01,2,13.70,0.86,0.00,14.55,EMI,OFF-AR-10003056,Irene,3
2014-09-01,4,56.80,3.20,5.68,60.00,EMI,OFF-BI-10002215,Pete,3
2014-09-01,3,640.44,34.02,96.07,674.46,EMI,TEC-PH-10001949,Karen,3
2014-09-02,3,522.18,22.85,156.65,545.02,EMI,FUR-TA-10001857,Tracy,2
2014-09-02,4,2020.70,107.35,303.11,2128.05,EMI,OFF-BI-10004390,Pete,2
2014-09-02,2,59.62,3.35,5.96,62.97,EMI,OFF-EN-10001749,Tracy,2
2014-09-03,5,46.20,2.89,0.00,49.09,Debitcard,OFF-AR-10000658,Paul,3
2014-09-03,5,23.04,1.44,0.00,24.48,EMI,OFF-LA-10001175,Joel,3
2014-09-03,3,14.94,0.93,0.00,15.87,Debitcard,OFF-PA-10000349,Zuschuss,3
2014-09-04,3,33.98,1.91,3.40,35.90,EMI,OFF-AR-10002445,Matt,1
2014-09-04,3,5.47,0.34,0.00,5.81,Debitcard,OFF-BI-10002949,Patrick,1
2014-09-04,6,93.31,5.25,9.33,98.56,Debitcard,OFF-PA-10004100,Ted,1
2014-09-05,1,56.57,2.83,11.31,59.40,Debitcard,FUR-FU-10002116,Gene,2
2014-09-05,1,7.96,0.50,0.00,8.46,Debitcard,OFF-AP-10001303,Irene,2
2014-09-05,3,107.88,6.07,10.79,113.95,COD,OFF-AR-10004042,Pete,1
2014-09-05,9,222.05,12.49,22.20,234.54,COD,TEC-AC-10001635,Karen,2
2014-09-07,3,299.97,15.00,59.99,314.97,"Credit card",TEC-AC-10001606,Brendan,1
2014-09-10,2,264.32,11.56,79.30,275.88,Debitcard,OFF-ST-10000585,Zuschuss,1
2014-09-11,4,167.76,9.44,16.78,177.20,COD,TEC-AC-10000023,Brosina,2
2014-09-11,3,32.97,1.85,3.30,34.82,COD,TEC-AC-10004209,Matt,2
2014-09-12,6,1100.23,48.14,330.07,1148.37,Debitcard,FUR-CH-10003761,Andrew,2
2014-09-12,9,1988.64,105.65,298.30,2094.29,Cash,FUR-CH-10004287,Patrick,2
2014-09-12,3,12.54,0.78,0.00,13.32,EMI,FUR-FU-10004270,Sean,2
2014-09-12,6,1643.76,87.32,246.56,1731.08,EMI,FUR-FU-10004665,Tracy,2
2014-09-12,2,16.78,1.05,0.00,17.83,netbanking,OFF-AP-10001962,Karen,2
2014-09-12,5,889.90,38.93,266.97,928.83,Cash,OFF-AP-10002518,Linda,2
2014-09-12,6,64.13,3.61,6.41,67.74,Cash,OFF-AR-10002656,Kunst,2
2014-09-12,3,24.84,1.55,0.00,26.39,Cash,OFF-AR-10004441,Brendan,2
2014-09-12,3,34.25,1.93,3.42,36.17,EMI,OFF-BI-10000948,Alejandro,2
2014-09-12,2,10.37,0.65,0.00,11.02,EMI,OFF-PA-10000223,Harold,2
2014-09-12,3,332.88,14.56,99.86,347.44,Debitcard,OFF-PA-10001144,Eric,2
2014-09-12,2,20.96,1.18,2.10,22.14,Debitcard,OFF-PA-10004665,Kunst,2
2014-09-12,5,1325.85,70.44,198.88,1396.29,Debitcard,OFF-ST-10000078,Alejandro,2
2014-09-12,3,689.82,36.65,103.47,726.47,Cash,OFF-ST-10000991,Alejandro,2
2014-09-12,2,79.97,4.50,8.00,84.47,netbanking,TEC-AC-10001383,Sandra,1
2014-09-12,8,20399.88,1211.24,1019.99,21611.12,Cash,TEC-MA-10000822,Kunst,2
2014-09-12,3,209.70,10.49,41.94,220.19,EMI,TEC-PH-10000215,Erin,2
2014-09-12,3,287.95,14.40,57.59,302.35,Cash,TEC-PH-10003931,Irene,2
2014-09-13,2,63.55,3.57,6.36,67.13,COD,FUR-FU-10000758,Brosina,1
2014-09-13,4,204.74,10.24,40.95,214.97,COD,OFF-BI-10001071,Lena,3
2014-09-13,9,45.00,2.81,0.00,47.81,COD,OFF-FA-10002280,Lena,3
2014-09-13,1,64.78,3.24,12.96,68.02,COD,OFF-ST-10002344,Steve,1
2014-09-13,1,69.99,3.50,14.00,73.49,netbanking,TEC-MA-10000029,Erin,2
2014-09-13,3,209.97,10.50,41.99,220.47,COD,TEC-MA-10000029,Karen,3
2014-09-13,4,1598.16,84.90,239.72,1683.06,COD,TEC-MA-10004679,Zuschuss,1
2014-09-13,3,1133.91,60.24,170.09,1194.15,"Credit card",TEC-PH-10002075,Brosina,2
2014-09-13,3,97.15,5.46,9.71,102.61,COD,TEC-PH-10003589,Patrick,1
2014-09-14,5,853.93,37.36,256.18,891.29,EMI,FUR-CH-10000454,Claire,3
2014-09-14,3,34.94,1.97,3.49,36.91,Debitcard,FUR-FU-10002456,Ted,1
2014-09-14,9,773.82,38.69,154.76,812.51,EMI,FUR-TA-10001039,Ruben,3
2014-09-14,2,1202.60,63.89,180.39,1266.49,EMI,OFF-AP-10002945,Ted,3
2014-09-14,5,113.30,6.37,11.33,119.67,netbanking,OFF-AP-10004785,Karen,1
2014-09-14,8,243.07,13.67,24.31,256.74,EMI,OFF-AR-10000380,Odella,3
2014-09-14,2,11.76,0.74,0.00,12.50,EMI,OFF-AR-10003045,Karen,3
2014-09-14,7,109.54,6.16,10.95,115.70,EMI,OFF-EN-10001099,Zuschuss,3
2014-09-14,2,8.04,0.50,0.00,8.54,netbanking,OFF-FA-10002988,Steve,1
2014-09-14,9,134.46,7.56,13.45,142.02,EMI,OFF-PA-10000213,Lena,3
2014-09-14,3,31.10,1.75,3.11,32.85,Debitcard,OFF-PA-10000788,Ted,1
2014-09-14,6,388.70,19.44,77.74,408.14,EMI,OFF-ST-10000736,Janet,3
2014-09-14,1,14.97,0.84,1.50,15.81,netbanking,OFF-ST-10002406,Erin,1
2014-09-14,6,80.88,4.55,8.09,85.43,Debitcard,TEC-AC-10002134,Steve,1
2014-09-14,4,11199.84,664.99,559.99,11864.83,EMI,TEC-MA-10003979,Paul,3
2014-09-14,3,172.78,8.64,34.56,181.42,EMI,TEC-PH-10000526,Eric,3
2014-09-14,1,16.99,0.96,1.70,17.95,EMI,TEC-PH-10001536,Irene,3
2014-09-14,1,135.52,5.93,40.65,141.44,Debitcard,TEC-PH-10002549,Henry,1
2014-09-15,7,165.76,9.32,16.58,175.08,netbanking,OFF-LA-10003923,Ruben,3
2014-09-16,5,15.54,0.97,0.00,16.51,Debitcard,OFF-BI-10004040,Brendan,2
2014-09-16,3,31.10,1.75,3.11,32.85,Debitcard,OFF-PA-10003543,Linda,2
2014-09-16,5,504.00,22.05,151.20,526.05,Debitcard,TEC-AC-10004353,Brendan,2
2014-09-17,5,417.10,20.86,83.42,437.96,EMI,OFF-AP-10001469,Claire,3
2014-09-17,7,37.30,2.33,0.00,39.63,Debitcard,OFF-BI-10001679,Steve,3
2014-09-17,7,127.85,7.19,12.78,135.04,EMI,OFF-BI-10002429,Erin,1
2014-09-17,2,20.74,1.17,2.07,21.90,EMI,OFF-PA-10001800,Patrick,3
2014-09-17,5,397.00,19.85,79.40,416.85,COD,OFF-ST-10001034,Henry,3
2014-09-17,1,15.22,0.86,1.52,16.07,EMI,TEC-AC-10002399,Andrew,3
2014-09-18,3,16.41,1.03,0.00,17.44,Cash,FUR-FU-10004020,Gene,3
2014-09-18,5,65.00,3.66,6.50,68.66,Cash,OFF-AP-10003914,Brosina,3
2014-09-19,7,788.54,34.50,236.56,823.03,Cash,FUR-CH-10000988,Erin,1
